track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
Stay - Remix,Eternal,3.0,"The New Jack Swing Collection, Vol. 2",2014-11-07,r&b,0.637,0.672,1.0,-5.132,0.5638447617132516,0.122,0.00455,0.0247,0.0468,0.838,202.091,216912.0,Very Low Popularity,Ultra Fast,Moderate,November
Humpin' Around - Radio Edit,Bobby Brown,29.0,'90s Soul Number 1's,2007-01-01,r&b,0.746,0.804,10.0,-7.167,0.0,0.0424,0.00618,0.08365661309457895,0.0536,0.662,110.07,322000.0,Low Popularity,Moderate,Moderate,January
3-2-1 Pump,Redhead Kingpin,0.0,The Album With No Name,1991-01-01,r&b,0.868,0.699,11.0,-6.7204889102207845,0.0,0.0792,0.0241,6.3e-05,0.0606,0.514,127.15,265400.0,Unknown,Fast,Moderate,January
Back To Life (However Do You Want Me) - Remastered,Soul II Soul,21.0,Fascinating Rhythms (Sound Systems & Dancefloor),2013-01-01,r&b,0.813,0.582,7.0,-8.529,1.0,0.10698268610046399,0.086,0.000154,0.0451,0.685,100.968,229160.0,Low Popularity,Moderate,Moderate,January
Dial My Heart,The Boys,0.0,Messages from the Boys,2009-03-11,r&b,0.725,0.693,7.0,-11.845,1.0,0.073,0.0566,0.0704,0.124,0.834,121.04495242659672,257830.0,Unknown,Fast,Quiet,March
Candy Rain,Soul For Real,49.0,'90s Soul Number 1's,2007-01-01,r&b,0.586,0.668,11.0,-8.245,0.0,0.0595,0.175427786901252,5.86e-05,0.11,0.564,188.292,271280.0,Medium-Low Popularity,Ultra Fast,Moderate,January
Around The Way Girl,LL Cool J,2.0,Mama Said Knock You Out (Deluxe Edition),1990-08-27,r&b,0.602,0.658,1.0,-10.798,0.0,0.356,0.00354,0.08365661309457895,0.337,0.658,202.084,246533.0,Very Low Popularity,Ultra Fast,Quiet,August
That's My Attitude,Troop,1.0,"The New Jack Swing Collection, Vol. 2",2014-11-07,r&b,0.816,0.547,9.0,-11.774,1.0,0.10698268610046399,0.148,0.0032,0.0228,0.887,108.744,289440.0,Very Low Popularity,Moderate,Quiet,November
"Optimistic - U.K. 7"" Edit",Sounds Of Blackness,28.0,The Collection,2003-01-01,r&b,0.73,0.734,5.387222222222222,-11.069,0.0,0.0605,0.0185,0.195,0.103,0.85,104.268,225293.0,Low Popularity,Moderate,Quiet,January
The One For Me,Joe,17.0,Everything,1993-08-17,r&b,0.728,0.808,11.0,-6.399,0.0,0.14,0.128,0.0,0.246,0.486,121.04495242659672,280333.0,Low Popularity,Fast,Moderate,August
Don't Be Cruel,Bobby Brown,0.0,Don't Be Cruel (Expanded),1988-06-20,r&b,0.776,0.6989134898547792,1.0,-8.861,1.0,0.0536,0.000108,9.59e-06,0.21,0.736,102.393,408333.0,Unknown,Moderate,Moderate,June
Really into You,Around The Way,42.58588104502501,1993,2017-05-26,r&b,0.621,0.696,1.0,-9.832,1.0,0.151,0.0272,0.0108,0.0619,0.621,191.818,309773.0,Medium-Low Popularity,Ultra Fast,Moderate,May
Hat 2 da Back,TLC,38.0,Ooooooohhh... On The TLC Tip,1992-02-25,r&b,0.701,0.697,10.0,-12.643,0.5638447617132516,0.0912,0.000888,0.485,0.301,0.617,108.554,256427.0,Medium-Low Popularity,Moderate,Quiet,February
Honey Dip - Radio Edit,Portrait,22.0,Greatest Hits,2000-01-01,r&b,0.683,0.527,10.0,-13.904,0.0,0.10698268610046399,0.13,0.0,0.355,0.645,104.506,210600.0,Low Popularity,Moderate,Quiet,January
Something About You,All-4-One,18.0,All-4-One,1994-01-01,r&b,0.783,0.659,11.0,-9.22,1.0,0.10698268610046399,0.0954,0.00326,0.141,0.925,101.745,306560.0,Low Popularity,Moderate,Moderate,January
Giving You The Benefit,Pebbles,25.0,'90s Soul Number 1's,2007-01-01,r&b,0.733,0.799,5.0,-6.7204889102207845,0.0,0.0477,0.0708,1.67e-06,0.214,0.955,103.446,335320.0,Low Popularity,Moderate,Moderate,January
Summertime,DJ Jazzy Jeff & The Fresh Prince,42.58588104502501,Collections,2003-01-31,r&b,0.671,0.672,7.0,-10.179,1.0,0.0805,0.0308,0.0,0.37,0.423,95.028,235373.0,Medium-Low Popularity,Slow,Quiet,January
Turn It Up,Raja-Nee',21.0,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994-11-08,r&b,0.719,0.784,10.0,-5.474,0.0,0.084,0.102,0.0,0.19030977962953666,0.684,96.536,239547.0,Low Popularity,Slow,Moderate,November
Gotta Get Yo' Groove On,Tevin Campbell,23.0,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994-11-08,r&b,0.85,0.674,10.0,-6.7204889102207845,0.0,0.0362,0.0517,0.00558,0.151,0.832,95.128,269307.0,Low Popularity,Slow,Moderate,November
I Wanna Love Like That,Tony Thompson,33.0,Sexsational,1995-06-23,r&b,0.803,0.557,10.0,-8.446,0.0,0.0404,0.151,7.64e-06,0.0428,0.5098375511751326,89.134,307067.0,Medium-Low Popularity,Slow,Moderate,June
What's Goin' On,Tony Thompson,42.58588104502501,Sexsational,1995-06-23,r&b,0.503,0.578,5.0,-8.936,1.0,0.0462,0.556,0.0,0.0961,0.574,181.031,258093.0,Medium-Low Popularity,Ultra Fast,Moderate,June
Let Me Love You,Lalah Hathaway,17.0,A Moment,1994-01-01,r&b,0.793,0.762,7.0,-4.584,1.0,0.0599,0.0113,0.08365661309457895,0.032,0.794,97.739,332427.0,Low Popularity,Slow,Loud,January
Emotions,Mariah Carey,63.0,Emotions,1991-09-17,r&b,0.741,0.752,9.0,-7.009,0.0,0.0359,0.0411,0.08365661309457895,0.0233,0.942,114.851,248093.0,Medium Popularity,Moderate,Moderate,September
Hey Love (Can I Have A Word),R. Kelly,23.0,Born Into The 90's,1992-01-13,r&b,0.763,0.667,5.0,-8.588,1.0,0.10698268610046399,0.0387,0.0,0.0556,0.703,94.52,200240.0,Low Popularity,Slow,Moderate,January
Back & Forth,Aaliyah,40.0,Age Ain't Nothing But A Number,1994-05-24,r&b,0.6545498077701337,0.724,5.0,-8.045,1.0,0.0313,0.0747,7.17e-06,0.125,0.894,92.928,229400.0,Medium-Low Popularity,Slow,Moderate,May
Rump Shaker,Wreckx-N-Effect,53.0,Hard Or Smooth,1992-01-01,r&b,0.888,0.822,5.387222222222222,-6.843,0.0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360.0,Medium Popularity,Moderate,Moderate,January
I'll Be Good To You,Bobby Brown,0.0,Don't Be Cruel (Expanded),1988-06-20,r&b,0.79,0.6989134898547792,2.0,-6.222,1.0,0.0503,0.126,2.63e-06,0.131,0.657,107.814,265760.0,Unknown,Moderate,Moderate,June
"Yo, Baby, Yo! - With Rap",Ralph Tresvant,42.58588104502501,Ralph Tresvant (Expanded),1990-11-27,r&b,0.79,0.766,10.0,-9.07,0.0,0.144,0.0203,1.09e-05,0.061,0.789,110.309,263000.0,Medium-Low Popularity,Moderate,Moderate,November
Rub You The Right Way,Johnny Gill,12.0,Dance Classics - Best Of vol. 5,2011-01-01,r&b,0.576,0.97,7.0,-6.7204889102207845,1.0,0.0608,0.00456,0.000297,0.0656,0.751,111.584,340027.0,Low Popularity,Moderate,Moderate,January
Get Me Home,Foxy Brown,0.0,Best Of,2014-05-27,r&b,0.777,0.6989134898547792,7.0,-6.917,1.0,0.225,0.105,0.000243,0.155,0.336,96.084,229520.0,Unknown,Slow,Moderate,May
Motownphilly - Original Version,Boyz II Men,54.0,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,2003-10-07,r&b,0.746,0.852,5.387222222222222,-9.676,1.0,0.0606,0.0146,3.02e-05,0.26,0.76,114.165,235320.0,Medium Popularity,Moderate,Moderate,October
"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",Brandy,9.0,The Best Of Brandy (with bonus track),2005-04-05,r&b,0.893,0.433,11.0,-5.88,0.5638447617132516,0.396,0.33,0.0,0.395,0.675,86.01,256667.0,Very Low Popularity,Slow,Moderate,April
Take Me There - Remix,Blackstreet,29.0,Finally,1999-03-23,r&b,0.773,0.714,0.0,-3.983,1.0,0.10698268610046399,0.0854,2.31e-05,0.367,0.867,96.489,254227.0,Low Popularity,Slow,Loud,March
Sweet Lady,Tyrese,59.0,Tyrese,1998-08-31,r&b,0.588,0.522,9.0,-6.254,0.0,0.0383,0.233,0.0,0.24,0.584,66.024,225829.00778894473,Medium Popularity,Very Slow,Moderate,August
All My Love - Remastered,Queen Pen,10.0,New Jack Swing (The Ultimate Collection),2005-05-02,r&b,0.83,0.783,1.0,-4.313,1.0,0.155,0.0414,0.08365661309457895,0.235,0.814,102.823,204240.0,Very Low Popularity,Moderate,Loud,May
Sunshine - Re-Recorded,Lil' Flip,10.0,New Jack Swing - R&B Hip Hop Hits,2011-01-01,r&b,0.867,0.432,7.0,-7.466,1.0,0.188,0.0119,0.0,0.069,0.5098375511751326,94.017,225319.0,Very Low Popularity,Slow,Moderate,January
Baby I'm Yours - Re-Recorded,Shai,7.0,New Jack Swing - R&B Hip Hop Hits,2011-01-01,r&b,0.708,0.602,2.0,-9.351,1.0,0.0418,0.175427786901252,0.00237,0.128,0.721,143.813,296105.0,Very Low Popularity,Very Fast,Moderate,January
Knockin' Boots,Candyman,1.0,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",2013-06-21,r&b,0.94,0.662,7.0,-8.786,1.0,0.10698268610046399,0.0954,0.0,0.376,0.657,101.403,233027.0,Very Low Popularity,Moderate,Moderate,June
Alright - Remastered,Janet Jackson,4.0,New Jack Swing (The Ultimate Collection),2005-05-02,r&b,0.668,0.89,11.0,-7.128,1.0,0.036,0.0983,0.514,0.565,0.964,121.04495242659672,386533.0,Very Low Popularity,Fast,Moderate,May
All The Things (Your Man Won't Do),Joe,38.0,Greatest Hits,2008-10-14,r&b,0.617,0.678,5.387222222222222,-6.774,1.0,0.0415,0.263,0.0,0.323,0.656,132.313,380360.0,Medium-Low Popularity,Fast,Moderate,October
I Wanna Know,Joe,42.58588104502501,Greatest Hits,2008-10-14,r&b,0.724,0.485,6.0,-5.919,1.0,0.0376,0.256,1.35e-05,0.416,0.581,136.057,296800.0,Medium-Low Popularity,Fast,Moderate,October
Good Girls,Joe,29.0,Greatest Hits,2008-10-14,r&b,0.698,0.515,8.0,-6.241,0.0,0.10698268610046399,0.286,0.0,0.116,0.776,144.174,295440.0,Low Popularity,Very Fast,Moderate,October
Stutter - Double Take Remix,Joe,41.0,Greatest Hits,2008-10-14,r&b,0.764,0.732,1.0,-7.232,1.0,0.139,0.0544,0.0,0.31,0.652,121.04495242659672,213133.0,Medium-Low Popularity,Fast,Moderate,October
Let Me Love You,Mario,77.0,Let Me Love You,2004-09-21,r&b,0.656,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.19030977962953666,0.556,94.514,256733.0,High Popularity,Slow,Moderate,September
Misunderstanding - Remastered,Al B. Sure!,42.58588104502501,Rhino Hi-Five: Al B. Sure!,2005-04-19,r&b,0.742,0.708,1.0,-9.372,1.0,0.039,0.0215,0.00212,0.064,0.869,112.915,267547.0,Medium-Low Popularity,Moderate,Moderate,April
Good Enough,Bobby Brown,0.0,Don't Be Cruel / Bobby,1992-08-25,r&b,0.6545498077701337,0.746,2.0,-9.24,1.0,0.0371,0.00584,0.000284,0.034,0.567,90.171,301707.0,Unknown,Slow,Moderate,August
My Part of Town,Tuff Crew,15.0,Classic Hip Hop Jams,2013-07-23,r&b,0.911,0.913,6.0,-5.328,0.0,0.324,0.186,0.0,0.19030977962953666,0.834,114.052,272160.0,Low Popularity,Moderate,Moderate,July
Doo Doo Brown,2 Hyped Brothers & A Dog,26.0,Ya Rollin' Doo Doo,1991-03-01,r&b,0.906,0.382,9.0,-13.632,0.0,0.10698268610046399,0.0782,3.21e-05,0.113,0.63,126.073,338533.0,Low Popularity,Fast,Quiet,March
I Wanna Rock,Luke,0.0,"Luke's Hall Of Fame: The Best Of The 2 Live Crew, Luke & The Poison Clan",1997-10-01,r&b,0.813,0.863,6.0,-9.609,0.0,0.186,0.175427786901252,0.00136,0.416,0.56,137.997,280293.0,Unknown,Fast,Moderate,October
Helluva - Radio Mix,Brotherhood Creed,34.0,Helluva,2012-03-06,r&b,0.804,0.864,6.0,-7.148,1.0,0.125,0.0658,0.0,0.19030977962953666,0.765,105.414,249827.0,Medium-Low Popularity,Moderate,Moderate,March
Come Baby Come,K7,4.0,Swing Batta Swing! (US Release),2004-11-30,r&b,0.832,0.726,11.0,-6.7204889102207845,0.0,0.191,0.0283,0.0,0.0468,0.548,106.118,239733.0,Very Low Popularity,Moderate,Moderate,November
Oochie Coochie,Mc Brains,0.0,Best of Old School Hip-Hop,2011-05-17,r&b,0.841,0.911,7.0,-5.474,1.0,0.186,0.0301,0.08365661309457895,0.351,0.654,119.757,221753.0,Unknown,Moderate,Moderate,May
Do Me!,Bell Biv DeVoe,0.0,15 Tones,2012-01-01,r&b,0.707,0.771,1.0,-7.559,1.0,0.0368,0.157,0.0,0.113,0.5098375511751326,107.829,275067.0,Unknown,Moderate,Moderate,January
Papa Was A Rolling Stone,Was (Not Was),31.0,The Collection,2004-01-01,r&b,0.821,0.79,10.0,-9.019,0.0,0.0645,0.0883,0.000218,0.19030977962953666,0.656,115.214,404733.0,Medium-Low Popularity,Moderate,Moderate,January
U Can't Touch This,MC Hammer,0.0,90's Top 100,2010-01-01,r&b,0.844,0.755,11.0,-8.876,0.0,0.10698268610046399,0.00355,3.98e-06,0.298,0.906,133.159,256453.0,Unknown,Fast,Moderate,January
Summertime - Single Edit,DJ Jazzy Jeff & The Fresh Prince,45.0,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,2006-06-06,r&b,0.614,0.752,7.0,-6.271,1.0,0.0652,0.175427786901252,0.0,0.379,0.444,95.018,237093.0,Medium-Low Popularity,Slow,Moderate,June
Where My Girls At,702,3.0,702,1999-01-01,r&b,0.701,0.73,6.0,-7.45,1.0,0.0486,0.0334,0.0161,0.232,0.765,121.04495242659672,166693.0,Very Low Popularity,Fast,Moderate,January
Thong Song,Sisqo,7.0,Unleash The Dragon,1999-01-01,r&b,0.706,0.888,2.0,-6.959,1.0,0.0654,0.119,9.64e-05,0.07,0.714,121.04495242659672,253733.0,Very Low Popularity,Fast,Moderate,January
Tell Me,Dru Hill,37.0,Dru Hill,1996-11-19,r&b,0.735,0.301,6.0,-9.889,0.5638447617132516,0.0312,0.203,0.0,0.125,0.544,130.134,252507.0,Medium-Low Popularity,Fast,Moderate,November
Loungin (Who Do Ya Luv) - Remix,LL Cool J,1.0,Mr. Smith (Deluxe Edition),1995-11-20,r&b,0.817,0.584,7.0,-9.839,1.0,0.181,0.444,0.00451,0.205,0.504,99.932,225829.00778894473,Very Low Popularity,Slow,Moderate,November
How Deep Is Your Love - Single Version,Dru Hill,0.0,Hits,2005-10-11,r&b,0.597,0.629,1.0,-8.119,1.0,0.119,0.0228,0.0,0.327,0.5098375511751326,93.766,228693.0,Unknown,Slow,Moderate,October
Got To Get It,Sisqo,0.0,Unleash The Dragon,1999-01-01,r&b,0.761,0.782,10.0,-6.58,0.0,0.0601,0.175427786901252,0.0,0.0648,0.766,101.886,174667.0,Unknown,Moderate,Moderate,January
Too Close - Remastered,Next,4.0,New Jack Swing (The Ultimate Collection),2005-05-02,r&b,0.831,0.436,7.0,-8.608,1.0,0.0566,0.0103,0.0,0.19030977962953666,0.751,99.492,246600.0,Very Low Popularity,Slow,Moderate,May
Mr. Loverman (feat. Chevelle Franklin) - Radio Mix,Shabba Ranks,26.0,Pure... 90s Dance Party,2010-12-10,r&b,0.67,0.716,5.387222222222222,-7.636,1.0,0.106,0.0285,0.0,0.128,0.722,172.635,215027.0,Low Popularity,Extremely Fast,Moderate,December
Always On Time,Ja Rule,6.0,Pain Is Love (International Version),2001-10-29,r&b,0.6545498077701337,0.705,5.0,-6.131,0.0,0.29,0.195,0.0,0.336,0.837,96.643,245093.0,Very Low Popularity,Slow,Moderate,October
Red Light Special - Radio Edit,TLC,18.0,R&B Slow Jams,2015-02-06,r&b,0.531,0.479,5.0,-7.776,0.0,0.0306,0.203,0.000429,0.155,0.452,189.092,225829.00778894473,Low Popularity,Ultra Fast,Moderate,February
Same Ol' G,Ginuwine,47.0,100% Ginuwine,1999-03-16,r&b,0.833,0.6989134898547792,5.0,-12.831,1.0,0.127,0.0375,0.0,0.0459,0.73,81.822,259667.0,Medium-Low Popularity,Slow,Quiet,March
Get up on It (feat. Kut Klose),Keith Sweat,30.0,The Best of Keith Sweat: Make You Sweat,2004-01-13,r&b,0.664,0.56,2.0,-8.708,0.0,0.0298,0.0415,1.05e-05,0.134,0.5098375511751326,124.811,304587.0,Low Popularity,Fast,Moderate,January
You Don't Know,702,0.0,702,1999-01-01,r&b,0.821,0.438,4.0,-10.639,0.0,0.0738,0.175427786901252,0.0374,0.0715,0.867,133.989,248973.0,Unknown,Fast,Quiet,January
Freek'n You,Jodeci,1.0,"The Show, The After Party, The Hotel",1995-07-18,r&b,0.709,0.52,5.0,-9.365,0.0,0.03,0.0682,0.0,0.0623,0.5098375511751326,134.175,379228.0,Very Low Popularity,Fast,Moderate,July
Fantastic Voyage,Coolio,0.0,It Takes A Thief (US Release),1994-07-19,r&b,0.889,0.768,4.0,-9.148,0.5638447617132516,0.131,0.128,0.0,0.0769,0.808,104.653,241480.0,Unknown,Moderate,Moderate,July
Rub You The Right Way,Johnny Gill,46.0,Johnny Gill,1990-01-01,r&b,0.66,0.873,10.0,-6.952,0.5638447617132516,0.0461,0.0152,0.00324,0.331,0.864,111.872,332307.0,Medium-Low Popularity,Moderate,Moderate,January
Is It Good To You,Teddy Riley,39.0,Juice (Original Motion Picture Soundtrack),1991-12-31,r&b,0.774,0.81,1.0,-7.775,0.5638447617132516,0.0649,0.0677,0.000701,0.0269,0.526,107.709,257400.0,Medium-Low Popularity,Moderate,Moderate,December
Let's Get Down,Tony! Toni! Toné!,42.58588104502501,Tony! Toni! Tone'! Greatest Hits,1997-01-01,r&b,0.91,0.661,7.0,-4.397,1.0,0.0912,0.0445,0.0,0.237,0.577,103.33,297560.0,Medium-Low Popularity,Moderate,Loud,January
Do The Right Thing,Redhead Kingpin,28.0,Pure Dance Party,2008-06-16,r&b,0.806,0.6989134898547792,5.0,-7.509,1.0,0.0835,0.202,4.95e-06,0.436,0.859,108.356,241187.0,Low Popularity,Moderate,Moderate,June
I Like the Way (The Kissing Game),Hi-Five,32.0,90s R&B,2014-09-26,r&b,0.724,0.613,1.0,-7.502,1.0,0.0321,0.0515,0.08365661309457895,0.0353,0.709,104.077,343547.0,Medium-Low Popularity,Moderate,Moderate,September
"Motownphilly - 12"" Dub",Boyz II Men,15.0,Cooleyhighharmony - Expanded Edition,2009-01-01,r&b,0.717,0.91,7.0,-7.256,1.0,0.072,0.00427,0.158,0.19030977962953666,0.648,113.728,247213.0,Low Popularity,Moderate,Moderate,January
Under Pressure - Groovy Remix,Boyz II Men,15.0,Cooleyhighharmony - Expanded Edition,2009-01-01,r&b,0.749,0.845,11.0,-7.754,0.0,0.0823,0.000607,0.08365661309457895,0.269,0.763,114.414,382987.0,Low Popularity,Moderate,Moderate,January
Groove Me,Guy,48.0,Guy,1988-01-01,r&b,0.8,0.624,1.0,-6.7204889102207845,1.0,0.0704,0.0217,0.0,0.496,0.784,107.932,273760.0,Medium-Low Popularity,Moderate,Moderate,January
Dope! (aka: She's Dope!),Bell Biv DeVoe,12.0,Bell Biv DeVoe Greatest Hits,2000-01-01,r&b,0.758,0.785,9.0,-9.444,0.0,0.0554,0.00723,0.000311,0.19030977962953666,0.518,108.296,221800.0,Low Popularity,Moderate,Moderate,January
That's The Way Love Is,Bobby Brown,0.0,Bobby,1992-01-01,r&b,0.6545498077701337,0.886,10.0,-6.335,0.0,0.0463,0.0797,2.07e-05,0.0509,0.914,108.353,291467.0,Unknown,Moderate,Moderate,January
Hey Mr. D.J.,Zhané,28.0,Pronounced Jah-Nay,1994-01-01,r&b,0.865,0.56,2.0,-7.954,1.0,0.0567,0.0231,0.0012,0.0833,0.5098375511751326,101.309,250667.0,Low Popularity,Moderate,Moderate,January
Poison,Bell Biv DeVoe,66.0,Poison,1990-01-01,r&b,0.6545498077701337,0.56,6.0,-10.53,0.0,0.21,0.00195,0.00417,0.633,0.775,111.815,261853.0,Medium Popularity,Moderate,Quiet,January
Remember the Time,Michael Jackson,69.0,Dangerous,1991-11-13,r&b,0.831,0.6989134898547792,5.0,-2.383,0.0,0.0581,0.153,0.00213,0.305,0.794,108.002,239227.0,Medium Popularity,Moderate,Loud,November
Do Me!,Bell Biv DeVoe,48.0,Poison,1990-01-01,r&b,0.716,0.772,10.0,-6.816,0.0,0.037,0.134,2.15e-06,0.35,0.5098375511751326,107.823,272440.0,Medium-Low Popularity,Moderate,Moderate,January
Around The Way Girl,LL Cool J,53.0,Mama Said Knock You Out,1990-08-27,r&b,0.62,0.6989134898547792,1.0,-17.154,0.0,0.382,0.00273,0.0145,0.333,0.587,202.134,248493.0,Medium Popularity,Ultra Fast,Very Quiet,August
Now That We Found Love,Heavy D & The Boyz,42.58588104502501,Peaceful Journey,1991-01-01,r&b,0.744,0.697,8.0,-14.753,1.0,0.0631,0.039,0.0,0.171,0.683,119.955,258200.0,Medium-Low Popularity,Moderate,Quiet,January
B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,41.0,Poison,1990-01-01,r&b,0.748,0.799,1.0,-9.322,1.0,0.10698268610046399,0.00348,1.59e-06,0.103,0.795,105.569,275107.0,Medium-Low Popularity,Moderate,Moderate,January
New Jack Swing,Wreckx-N-Effect,0.0,Best of Old School Hip-Hop,2011-05-17,r&b,0.808,0.6989134898547792,11.0,-12.104,1.0,0.05,0.0208,9.14e-05,0.218,0.772,106.954,229213.0,Unknown,Moderate,Quiet,May
If,Janet Jackson,52.0,Janet,1993-05-18,r&b,0.653,0.976,11.0,-6.7204889102207845,0.0,0.0797,0.0374,0.00173,0.561,0.447,105.575,271640.0,Medium Popularity,Moderate,Moderate,May
Wanna Get With U,Guy,0.0,The Future,1990-11-13,r&b,0.8,0.718,10.0,-10.765,0.5638447617132516,0.044,0.0124,0.00219,0.0478,0.801,110.087,286373.0,Unknown,Moderate,Quiet,November
Alright,Janet Jackson,38.0,Rhythm Nation 1814,1989-09-19,r&b,0.667,0.893,11.0,-7.083,1.0,0.0364,0.1,0.592,0.19030977962953666,0.963,111.705,386533.0,Medium-Low Popularity,Moderate,Moderate,September
My Fantasy,Teddy Riley,0.0,The Very Best Of Guy,2002-01-01,r&b,0.698,0.6989134898547792,7.0,-3.849,1.0,0.0741,0.265,4.75e-06,0.078,0.587,113.325,295333.0,Unknown,Moderate,Loud,January
Get Away,Bobby Brown,0.0,Bobby,1992-01-01,r&b,0.826,0.771,1.0,-6.469,0.0,0.0385,0.0289,0.08365661309457895,0.0361,0.856,111.749,310497.0,Unknown,Moderate,Moderate,January
That's The Way Love Is,Bobby Brown,8.0,Remixes In The Key Of B,1993-12-21,r&b,0.702,0.897,1.0,-6.615,1.0,0.0618,0.00216,0.000224,0.342,0.5098375511751326,108.03,440627.0,Very Low Popularity,Moderate,Moderate,December
Every Little Step - Uptown Mix,Bobby Brown,0.0,Don't Be Cruel (Expanded),1988-06-20,r&b,0.714,0.782,11.0,-9.207,0.5638447617132516,0.132,0.00124,0.0519,0.244,0.55,97.997,454000.0,Unknown,Slow,Moderate,June
"Ronnie, Bobby, Ricky, MIke, Ralph And Johnny (Word To The Mutha)!",Bell Biv DeVoe,19.0,Poison,1990-01-01,r&b,0.724,0.939,4.0,-8.041,0.5638447617132516,0.0927,0.00414,1.31e-05,0.289,0.758,105.733,269267.0,Low Popularity,Moderate,Moderate,January
Rub You The Right Way - J.G. Classic,Johnny Gill,0.0,Johnny Gill (Expanded),1990-04-17,r&b,0.68,0.961,9.0,-9.85,0.0,0.0538,0.0146,0.00974,0.0527,0.609,111.599,225829.00778894473,Unknown,Moderate,Moderate,April
You'll Remember Me,Ralph Tresvant,11.0,It's Goin' Down,1993-01-01,r&b,0.702,0.733,2.0,-8.149,1.0,0.0386,0.00164,6.12e-06,0.19030977962953666,0.859,102.829,242733.0,Low Popularity,Moderate,Moderate,January
Stone Cold Gentleman - Radio Version,Ralph Tresvant,0.0,Ralph Tresvant (Expanded),1990-11-27,r&b,0.798,0.747,7.0,-10.036,1.0,0.0443,0.00178,0.0,0.0742,0.5098375511751326,105.518,331800.0,Unknown,Moderate,Quiet,November
Nobody Does It Betta - Single Edit,Mint Condition,13.0,The Best Of Mint Condition 20th Century Masters The Millennium Collection,2006-01-01,r&b,0.73,0.782,1.0,-6.603,1.0,0.0266,0.0391,0.0164,0.19030977962953666,0.921,102.93,216600.0,Low Popularity,Moderate,Moderate,January
Keep On Walkin',CeCe Peniston,27.0,20th Century Masters: The Millennium Collection: Best of CeCe Peniston,2001-01-01,r&b,0.775,0.832,6.0,-8.248,1.0,0.0398,0.00256,0.08365661309457895,0.178,0.633,104.973,270200.0,Low Popularity,Moderate,Moderate,January
Down Wit Dat?,Portrait,8.0,Portrait,1992-01-01,r&b,0.578,0.861,1.0,-7.22,1.0,0.055,0.175427786901252,0.184,0.126,0.723,102.597,283600.0,Very Low Popularity,Moderate,Moderate,January
Here We Go Again! - Extended,Portrait,13.0,Portrait,1992-01-01,r&b,0.67,0.6989134898547792,6.0,-10.108,1.0,0.0439,0.000105,0.267,0.0643,0.563,104.883,321027.0,Low Popularity,Moderate,Quiet,January
Cry For You,Jodeci,51.0,Diary Of A Mad Band,1993-12-21,r&b,0.65,0.496,5.0,-12.349,0.0,0.10698268610046399,0.305,0.0,0.33,0.576,115.775,300907.0,Medium Popularity,Moderate,Quiet,December
If I Ever Fall In Love,Shai,56.0,If I Ever Fall In Love,1992-01-01,r&b,0.6545498077701337,0.205,6.0,-11.232,1.0,0.038,0.758,0.0,0.147,0.42,143.994,189027.0,Medium Popularity,Very Fast,Quiet,January
Don't Be Afraid,Aaron Hall,19.0,90's Soul Number 1's,2007-01-01,r&b,0.838,0.917,6.0,-7.977,1.0,0.10698268610046399,0.0493,0.0,0.315,0.663,101.548,315453.0,Low Popularity,Moderate,Moderate,January
Don't Be Afraid - Sex You Down Some Mo' Version,Aaron Hall,36.0,The Truth,1993-01-01,r&b,0.507,0.709,9.0,-6.751,0.5638447617132516,0.0484,0.133,0.0,0.447,0.36,135.813,271673.0,Medium-Low Popularity,Fast,Moderate,January
Nights Like This,After 7,35.0,The Very Best Of After 7,1997-01-01,r&b,0.707,0.644,5.387222222222222,-7.017,1.0,0.0287,0.174,0.0,0.069,0.576,97.124,242000.0,Medium-Low Popularity,Slow,Moderate,January
Last Night,Az Yet,47.0,Az Yet,1996-10-17,r&b,0.555,0.543,3.0,-8.874,0.0,0.10698268610046399,0.428,0.0,0.105,0.359,164.021,269027.0,Medium-Low Popularity,Extremely Fast,Moderate,October
"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,46.0,The Day,1996-10-29,r&b,0.887,0.416,1.0,-7.346,0.5638447617132516,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,239733.0,Medium-Low Popularity,Slow,Moderate,October
Never Keeping Secrets,Babyface,28.0,The Essential Babyface,2003-06-10,r&b,0.69,0.651,11.0,-6.349,0.0,0.10698268610046399,0.0969,0.0,0.0969,0.275,113.1,290973.0,Low Popularity,Moderate,Moderate,June
